hotel_address,average_score,standard_deviation,skew,number_of_reviews,name,city,latitude,longitude
Piazzale Lugano 10 Bovisa 20158 Milan Italy,7.14117647059,1.95572763652,-0.227399821112,51,Hotel Sunflower,Milan,45.498503,9.1664111
Piccadilly Westminster Borough London W1J 7BX United Kingdom,7.94782608696,1.74126128042,-0.77624733136,115,Sheraton Grand London Park Lane,London,51.5092876,-0.1370062
Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands,8.50596153846,1.50168275504,-1.15079776122,520,M venpick Hotel Amsterdam City Centre,Amsterdam,52.3781016,4.9142508
Pintor Fortuny 13 Ciutat Vella 08001 Barcelona Spain,7.80925,1.7671293963,-0.895231343858,400,Silken Ramblas,Barcelona,41.3830117,2.1700699
Pla a Antonio L pez 5 Ciutat Vella 08002 Barcelona Spain,9.20391459075,1.01830688251,-2.4922982388,281,Duquesa Suites Barcelona,Barcelona,41.3810421,2.1814294
Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,9.35742574257,1.05918332074,-2.61204749677,101,Hotel DO Pla a Reial G L ,Barcelona,41.3799929,2.1748256
Pla a Rosa dels Vents 1 Passeig Joan de Borbo Ciutat Vella 08039 Barcelona Spain,8.41234782609,1.73078416219,-1.14479488969,575,W Barcelona,Barcelona,41.368437,2.1901534
Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,9.18685831622,1.04907944481,-1.84155198436,487,H10 Urquinaona Plaza,Barcelona,41.3892128,2.1726015
Pla a de Llevant s n Sant Mart 08019 Barcelona Spain,8.14125295508,1.70548376655,-0.997794943168,846,Hotel SB Diagonal Zero Barcelona 4 Sup,Barcelona,41.4111652,2.2192012
Place Andr Malraux 1st arr 75001 Paris France,8.27342657343,1.548171578,-0.989478119303,286,Hotel du Louvre in the Unbound Collection by Hyatt,Paris,48.8639788,2.3352615
Place de l Op ra 4 rue Meyerbeer 9th arr 75009 Paris France,8.3075,1.61489659906,-0.99927142466,40,W Paris Op ra,Paris,48.8719697,2.3316014
Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain,8.68820960699,1.57660829322,-1.68029600156,229,Hotel Miramar Barcelona GL,Barcelona,41.3703041,2.17141
Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain,8.30815450644,1.72601190786,-1.06802629755,932,Catalonia Barcelona Plaza,Barcelona,41.3750293,2.1491172
Plaza Paisos Catalans s n Sants Montju c 08014 Barcelona Spain,8.60371257485,1.36754891583,-1.26299769041,835,Barcel Sants,Barcelona,41.3798964,2.1412433
Plaza Parade Camden London NW6 5RP United Kingdom,8.02771618625,1.84076285374,-1.04728527328,451,London Marriott Maida Vale,London,51.5357597,-0.1902591
Plaza de Catalunya 19 Ciutat Vella 08002 Barcelona Spain,9.3915912031,0.879763379943,-2.24883906415,773,Olivia Plaza Hotel,Barcelona,41.3861459,2.1711594
Portland Place Westminster Borough London W1B 1JA United Kingdom,9.2747763864,1.16733801502,-2.6320798526,559,The Langham London,London,51.517876,-0.1440647
Poultry 27 City of London London EC2R 8AJ United Kingdom,9.17743190661,1.18171139312,-1.90957346818,257,The Ned,London,51.5135929,-0.0907833
Praterstra e 1 02 Leopoldstadt 1020 Vienna Austria,8.99034090909,1.30929333076,-1.89074745622,176,Sofitel Vienna Stephansdom,Vienna,48.212857,16.37986
Prins Hendrikkade 108 Amsterdam City Center 1011 AK Amsterdam Netherlands,8.2379245283,1.77693036064,-1.10472884581,530,Grand Hotel Amr th Amsterdam,Amsterdam,52.3744149,4.9041443
Prins Hendrikkade 33 Amsterdam City Center 1012 TM Amsterdam Netherlands,8.98911392405,1.42439651231,-2.07524001069,790,art otel Amsterdam,Amsterdam,52.377743,4.897057
Prins Hendrikkade 59 72 Amsterdam City Center 1012 AD Amsterdam Netherlands,8.54924242424,1.52017180206,-1.26360894898,792,NH Collection Amsterdam Barbizon Palace,Amsterdam,52.3764175,4.9002201
Prinsengracht 315 331 Amsterdam City Center 1016 GZ Amsterdam Netherlands,9.21633333333,1.10905360038,-2.30320110273,300,Pulitzer Amsterdam,Amsterdam,52.3728353,4.883326
Prinsengracht 444 Amsterdam City Center 1017 KE Amsterdam Netherlands,8.60847145488,1.42227990619,-1.44076277015,543,Dikker en Thijs Fenice Hotel,Amsterdam,52.364971,4.8839827
Prinsengracht 587 Amsterdam City Center 1067 HT Amsterdam Netherlands,9.28177570093,1.11670820167,-2.6461538114,214,Andaz Amsterdam Prinsengracht A Hyatt Hotel,Amsterdam,52.3678368,4.8830788
Prinsengracht 717 Amsterdam City Center 1017 JW Amsterdam Netherlands,8.83529411765,1.76243481315,-2.30930177668,17,Hotel Seven One Seven,Amsterdam,52.3648077,4.8853962
Prinses Irenestraat 30 Zuideramstel 1077 WX Amsterdam Netherlands,8.77028862479,1.25203660831,-1.31727126321,1178,citizenM Amsterdam,Amsterdam,52.3419432,4.8759604
Professor Tulpplein 1 Amsterdam City Center 1018 GX Amsterdam Netherlands,9.00294117647,1.18921550258,-2.14468229864,34,InterContinental Amstel Amsterdam,Amsterdam,52.3600068,4.9051643
Proven als 10 Sant Mart 08019 Barcelona Spain,8.27321428571,1.50139548717,-0.883407379095,168,Attica 21 Barcelona Mar,Barcelona,41.4052324,2.2117289
Provenza 195 Eixample 08008 Barcelona Spain,8.75555555556,1.54634891553,-1.33925019328,54,Hotel America Barcelona,Barcelona,41.3919083,2.1573318
Provincialeweg 38 Zuidoost 1108 AB Amsterdam Netherlands,7.40928853755,1.80969137124,-0.642515969377,506,Golden Tulip Amsterdam Riverside,Amsterdam,52.3154533,4.9962997
Putget 68 Sarri St Gervasi 08023 Barcelona Spain,7.41221719457,1.8132130482,-0.712137242171,442,Catalonia Park Putxet,Barcelona,41.4072812,2.1443116
Rambla Catalunya 104 Eixample 08008 Barcelona Spain,8.68111111111,1.78614483128,-1.90910049497,90,Hotel Murmuri Barcelona,Barcelona,41.3941625,2.1597836
Rambla Catalunya 26 Eixample 08007 Barcelona Spain,8.80740740741,1.34775153502,-1.52830520738,189,NH Collection Barcelona Gran Hotel Calder n,Barcelona,41.3894654,2.1662651
Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,9.32412451362,1.01422711433,-2.39923922842,514,H10 Metropolitan 4 Sup,Barcelona,41.3875467,2.1673975
Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,8.25138888889,1.51592421078,-1.01030117988,72,HCC Regente,Barcelona,41.3922919,2.1622256
Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,8.5115942029,1.53226982331,-1.42712810178,552,Barcel Raval,Barcelona,41.3790126,2.1696339
Ramblas 111 Ciutat Vella 08002 Barcelona Spain,8.24745762712,1.75263961437,-1.316976976,118,Le M ridien Barcelona,Barcelona,41.3837453,2.171014
Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,7.82177419355,1.8484836594,-0.777083729025,620,Ilunion Barcelona,Barcelona,41.3989322,2.2024183
Rathausstra e 17 01 Innere Stadt 1010 Vienna Austria,8.48939393939,1.5023111666,-1.16350038339,330,Austria Trend Hotel Rathauspark Wien,Vienna,48.2133054,16.3567884
Rathstra e 24 Neustift am Walde 19 D bling 1190 Vienna Austria,9.13802816901,1.05415723918,-1.14753410306,71,Hotel Landhaus Fuhrgassl Huber,Vienna,48.2508693,16.304957
Ratschkygasse 32 12 Meidling 1120 Vienna Austria,7.35254237288,2.28030215271,-0.481612043156,59,Hotel Parco di Sch nbrunn Vienna,Vienna,48.1776236,16.3243588
Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,8.81116173121,1.36409880224,-1.70528294871,439,Catalonia Born,Barcelona,41.3896916,2.1798661
Rembrandtplein 19 Amsterdam City Center 1017 CT Amsterdam Netherlands,8.0109375,1.64761190819,-0.975665844337,256,NH Amsterdam Caransa,Amsterdam,52.3664077,4.8969091
Rembrandtplein 26 36 Amsterdam City Center 1017 CV Amsterdam Netherlands,7.81381443299,1.76153661514,-0.709475620932,485,NH Amsterdam Schiller,Amsterdam,52.3657092,4.8966912
Rembrandtplein 44 Amsterdam City Center 1017 CV Amsterdam Netherlands,7.46666666667,1.80850303561,-0.450754852387,162,Royal Amsterdam Hotel,Amsterdam,52.3657281,4.8972883
Rennweg 12 03 Landstra e 1030 Vienna Austria,7.95714285714,1.70338328921,-0.737113389595,84,Lindner Hotel Am Belvedere,Vienna,48.1955998,16.3826989
Rennweg 12a 03 Landstra e 1030 Vienna Austria,8.52763819095,1.40367121454,-1.41453291732,199,NH Wien Belvedere,Vienna,48.1954348,16.383429
Rennweg 16 03 Landstra e 1030 Vienna Austria,8.9286115007,1.20483362026,-1.82304999465,713,Austria Trend Hotel Savoyen Vienna,Vienna,48.1950444,16.3844751
Rennweg 99 Rinnboeckstrasse 1 03 Landstra e 1030 Vienna Austria,8.60147492625,1.33133520928,-1.36979820953,339,Austria Trend Hotel Doppio Wien,Vienna,48.1854312,16.404884
Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,8.37480314961,1.72892081235,-1.09977559919,762,K West Hotel Spa,London,51.5013149,-0.2174459
Riemergasse 8 01 Innere Stadt 1010 Vienna Austria,9.28222222222,0.905264584668,-1.99902763387,225,Appartement Hotel an der Riemergasse,Vienna,48.2071576,16.3765913
Rilke Platz 7 04 Wieden 1040 Vienna Austria,9.04512195122,1.13792971405,-1.74072619249,164,Saint SHERMIN bed breakfast champagne,Vienna,48.1978409,16.367087
Riudarenes 7 Ciutat Vella 08002 Barcelona Spain,9.42235294118,1.12274922682,-3.203407253,85,The Wittmore Adults Only,Barcelona,41.380939,2.1796095
Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,8.16948818898,1.73347200189,-0.983040186092,508,Le Meridien Vienna,Vienna,48.2027296,16.3661211
Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands,8.24640522876,1.42598193979,-1.04087354633,153,The College Hotel,Amsterdam,52.3527675,4.88373
Roemer Visscherstraat 8 10 Oud West 1054 EV Amsterdam Netherlands,8.51604477612,1.41915864649,-1.31823468218,268,Hotel Roemer Amsterdam,Amsterdam,52.3617577,4.8780052
Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,8.159375,1.49768361502,-0.566193940878,160,Petit Palace Barcelona,Barcelona,41.3909816,2.1714938
Roger de Ll ria 17 Eixample 08010 Barcelona Spain,9.08101265823,1.0488785787,-1.90712061596,316,Hotel mbit Barcelona,Barcelona,41.3907821,2.1717426
Roger de Ll ria 60 Eixample 08009 Barcelona Spain,8.30421545667,1.490826733,-0.882764948687,427,Catalonia Eixample 1864,Barcelona,41.393599,2.1684151
Roger de Lluria 16 18 Eixample 08010 Barcelona Spain,8.97461538462,1.31210822069,-1.84797381734,520,Negresco Princess 4 Sup,Barcelona,41.3905166,2.1725643
Roger de Lluria 28 Eixample 08010 Barcelona Spain,8.646875,1.42723439963,-1.44655933967,128,Roger de Ll ria,Barcelona,41.3910786,2.1717285
Ronda Sant Pau 14 Ciutat Vella 08001 Barcelona Spain,7.51125,1.76549155847,-0.565588359681,80,Hotel Garbi Millenni,Barcelona,41.3759896,2.167148
Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,8.74251497006,1.41094718189,-1.67082214814,167,Vincci Gala,Barcelona,41.3895263,2.1747136
Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,9.47688787185,0.876131728798,-3.49251258678,437,Catalonia Square 4 Sup,Barcelona,41.3885658,2.1712991
Ronda Universitat 21 Eixample 08007 Barcelona Spain,8.64214285714,1.3432730506,-0.997971490113,280,H10 Universitat,Barcelona,41.3869565,2.1665338
Rooseveltplatz 15 09 Alsergrund 1090 Vienna Austria,8.39084507042,1.60187191424,-1.24605708403,284,,,,
Rosell n 174 176 Eixample 08036 Barcelona Spain,8.62788944724,1.26437370836,-1.19657315305,398,Bcn Urban Hotels Gran Rosellon,Barcelona,41.4226648,2.1464261
Rossell 249 Eixample 08008 Barcelona Spain,9.12715517241,1.07988079031,-2.02145002383,232,Gallery Hotel,Barcelona,41.3949242,2.1593099
Rossell 265 Eixample 08008 Barcelona Spain,8.92180451128,1.59318331736,-2.08512753981,133,Hotel Omm,Barcelona,41.3962468,2.1609551
Rossell 390 Eixample 08025 Barcelona Spain,8.94566473988,1.20389309424,-1.77866335289,519,Ayre Hotel Rosell n,Barcelona,41.4047382,2.1727127
Rossello 191 Eixample 08036 Barcelona Spain,8.21609195402,1.47662984948,-1.07641490725,87,Evenia Rossello,Barcelona,41.3920254,2.1554675
Rotensterngasse 10 02 Leopoldstadt 1020 Vienna Austria,8.48782051282,1.3724168909,-0.906960318491,156,Hotel Imlauer Wien,Vienna,48.2176776,16.3821364
Rotensterngasse 7a 02 Leopoldstadt 1020 Vienna Austria,8.09789473684,1.6964279711,-1.19971234635,95,Hotel Nestroy Wien,Vienna,48.2178332,16.3821636
Rotenturmstra e 15 01 Innere Stadt 1010 Vienna Austria,8.72923976608,1.54431367046,-1.9633007581,171,Hotel Lam e,Vienna,48.2102677,16.3741269
Royal Victoria Dock Western Gateway Newham London E16 1AL United Kingdom,8.79752851711,1.44983771449,-1.51056890297,1578,Crowne Plaza London Docklands,London,51.5083537,0.0198855
Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria,8.73552631579,1.24872134927,-1.25369847444,228,K K Palais Hotel,Vienna,48.2138096,16.3714293
Rusland 17 Amsterdam City Center 1012 CK Amsterdam Netherlands,8.60654761905,1.47270183989,-1.46452140209,1176,Radisson Blu Hotel Amsterdam,Amsterdam,52.3702469,4.8966743
Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,8.41841155235,1.61467017887,-1.43135320873,277,Catalonia Rigoletto,Barcelona,41.385817,2.1256789
San Sever 5 Ciutat Vella 08002 Barcelona Spain,9.34078947368,0.832214336427,-2.23062726472,76,Hotel Neri,Barcelona,41.3832498,2.1753483
Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,8.75212355212,1.25258160036,-1.60887317811,518,Capri by Fraser Barcelona,Barcelona,41.3976233,2.188975
Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,8.79656716418,1.43471902869,-1.61682174426,670,Hotel Espa a Ramblas,Barcelona,41.3799209,2.1728181
Santa Rosa Esplugues 33 08950 Barcelona Spain,8.0376,1.56218746552,-0.85916600842,125,Abba Garden,Barcelona,41.3854716,2.1018835
Santal 8 Sarri St Gervasi 08021 Barcelona Spain,8.08101265823,1.63911138757,-0.871220509089,79,Zenit Barcelona,Barcelona,41.3949199,2.1468594
Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands,8.5552238806,1.75034919305,-1.58449849722,67,Hyatt Regency Amsterdam,Amsterdam,52.3617751,4.9118187
Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,8.17164948454,1.52287237492,-1.00360281289,194,Austria Trend Hotel Schloss Wilhelminenberg Wien,Vienna,,
Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,8.09457494407,1.55124626225,-0.722745361975,3576,Copthorne Tara Hotel London Kensington,London,51.499046,-0.1917073
Sch nbrunner Schlossstra e 38 40 12 Meidling 1120 Vienna Austria,8.21489361702,1.47144559502,-0.865062673572,94,Courtyard by Marriott Vienna Schoenbrunn,Vienna,48.184732,16.3211959
Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria,8.53778501629,1.48088219359,-1.44861775989,307,Arthotel ANA Prime,Vienna,48.1925582,16.3576071
Schepenbergweg 50 Zuidoost 1105 AT Amsterdam Netherlands,7.63193277311,1.86216686954,-0.774939610424,595,Fletcher Hotel Amsterdam,Amsterdam,52.2924567,4.9444338
Schlossallee 8 14 Penzing 1140 Vienna Austria,8.64909090909,1.49241028726,-1.56634320694,440,Austria Trend Hotel Park Royal Palace Vienna,Vienna,48.191339,16.3165873
Schottenfeldgasse 74 07 Neubau 1070 Vienna Austria,8.38947368421,1.25159249063,-0.873933271885,95,Falkensteiner Hotel Wien Zentrum Schottenfeld,Vienna,48.2048494,16.343618
Schottenring 11 01 Innere Stadt 1010 Vienna Austria,8.39620689655,1.61350896128,-1.2398143711,290,Hilton Vienna Plaza,Vienna,48.2155236,16.3646858
Schottenring 24 01 Innere Stadt 1010 Vienna Austria,9.24285714286,1.13571394015,-2.48419006518,196,Palais Hansen Kempinski Vienna,Vienna,48.2163149,16.3685103
Schottenring 3 01 Innere Stadt 1010 Vienna Austria,8.56537656904,1.51839815169,-1.42385191865,956,Hotel de France Wien,Vienna,48.2146623,16.3627994
Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria,8.56470588235,1.56464023699,-1.27129014984,476,Grand Ferdinand Vienna Your Hotel In The City Center,Vienna,48.2022415,16.3749336
Schubertring 11 01 Innere Stadt 1010 Vienna Austria,8.24350877193,1.58816096502,-1.09803514493,285,Hotel Am Schubertring,Vienna,48.2017277,16.375463
Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria,8.90083333333,1.40793046962,-1.61320530414,120,The Ritz Carlton Vienna,Vienna,48.2022742,16.3762615
Schulerstra e 10 01 Innere Stadt 1010 Vienna Austria,9.44514925373,0.877781707888,-3.07179396725,268,Hotel K nig von Ungarn,Vienna,48.2082215,16.3751842
Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria,9.06311111111,1.05039070584,-1.50468756051,225,Hotel Domizil,Vienna,48.2080479,16.375612
Schwedenplatz 3 4 01 Innere Stadt 1010 Vienna Austria,9.26966731898,1.04376753802,-2.56069586938,511,Hotel Capricorno,Vienna,48.2111522,16.3788631
Sep lveda 180 Eixample 08011 Barcelona Spain,8.45,1.85062551988,-1.64008498949,28,Hotel Advance,Barcelona,,
Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,7.97142857143,1.69337953412,-0.971916011182,147,Derag Livinghotel Kaiser Franz Joseph Vienna,Vienna,,
Silvio Pellico 4 Milan City Center 20121 Milan Italy,9.39596928983,0.904307571388,-2.97721075804,521,Room Mate Giulia,Milan,45.4651371,9.1895249
Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria,8.68043478261,1.2485806562,-1.44222031968,92,Simm s Hotel,Vienna,48.1790835,16.4116997
Singel 303 309 Amsterdam City Center 1012 WJ Amsterdam Netherlands,9.26641262929,1.0730044708,-2.47354269139,1837,Hotel Esther a,Amsterdam,52.3705447,4.8886439
Singerstra e 3 01 Innere Stadt 1010 Vienna Austria,8.65973154362,1.17242642039,-1.0610706677,149,Hotel Royal,Vienna,48.2078727,16.3724042
Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,8.25692640693,1.48990299113,-0.926258723459,462,Sloane Square Hotel,London,51.4927325,-0.1573708
Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands,7.35193929174,1.87898237887,-0.69340747463,593,Best Western Plus Hotel Blue Square,Amsterdam,52.3786823,4.8207833
Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria,8.08626373626,1.56267647254,-0.961833656479,546,Austria Trend Hotel Ananas Wien,Vienna,48.1915401,16.3546263
Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,8.559,1.56709181852,-1.48611697686,100,Hotel Zeitgeist Vienna Hauptbahnhof,Vienna,48.1829645,16.3776709
Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria,8.26987951807,1.30362989168,-0.712026074068,166,AZIMUT Hotel Vienna,Vienna,48.1834787,16.3762765
South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,9.01349772875,1.21679781139,-1.63011352017,1541,Hilton London Canary Wharf,London,51.5007324,-0.01655
Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,8.27700831025,1.68983823106,-1.02651424979,361,Grange Holborn Hotel,London,51.519616,-0.1218432
Spaarndammerdijk 304 Westerpark 1013 ZX Amsterdam Netherlands,8.62976445396,1.41276847051,-1.44596987011,467,WestCord Art Hotel Amsterdam 4 stars,Amsterdam,52.3924898,4.8683822
Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,8.30327102804,1.66370776353,-0.981684807857,214,W Amsterdam,Amsterdam,52.3727871,4.8900059
Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands,8.14974293059,1.70611171371,-1.00221277724,778,NH City Centre Amsterdam,Amsterdam,52.3697554,4.8887815
St James s Place Westminster Borough London SW1A 1NJ United Kingdom,9.059,1.38136157432,-2.59261852263,200,The Stafford London,London,51.5059087,-0.1403795
St Katherines Way Tower Hamlets London E1W 1LD United Kingdom,8.70262582057,1.42018203773,-1.24312669183,1828,The Tower A Guoman Hotel,London,51.5064721,-0.0716893
Staalmeesterslaan 410 Slotervaart 1057 PH Amsterdam Netherlands,8.29571596244,1.6467157525,-1.16519533975,1704,Ramada Apollo Amsterdam Centre,Amsterdam,52.3681299,4.8440847
Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands,8.1264781491,1.66699098868,-0.96507582534,389,Amsterdam Marriott Hotel,Amsterdam,52.362514,4.8800077
Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands,8.38286163522,1.61586776951,-1.23665367523,636,Park Hotel,Amsterdam,52.3613814,4.8832594
Stadhouderskade 7 Oud West 1054 ES Amsterdam Netherlands,7.64481012658,1.77221710118,-0.50908423377,395,NH Amsterdam Centre,Amsterdam,52.3630682,4.8794451
Stephansplatz 12 01 Innere Stadt 1010 Vienna Austria,8.96558441558,1.38254193616,-1.92514140185,154,DO CO Hotel Vienna,Vienna,48.2082385,16.3715725
Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria,9.51851851852,0.628927680771,-1.54317847129,135,Hotel Am Stephansplatz,Vienna,48.2087646,16.3721138
Strand Westminster Borough London WC2R 0EU United Kingdom,9.33796296296,0.99127151649,-2.48734136228,540,The Savoy,London,51.5111922,-0.1194006
Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,8.33078848561,1.66382813542,-1.00403722937,799,The May Fair Hotel,London,51.5078943,-0.1436707
Stubenring 2 01 Innere Stadt 1010 Vienna Austria,7.32060301508,2.05989301433,-0.610557466783,199,Best Western Hotel Pension Arenberg Wien Zentrum,Vienna,48.2107358,16.382147
Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,9.18190045249,1.09244829159,-2.11257834473,884,Hotel Stefanie,Vienna,48.2142766,16.3801779
Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,8.67868561279,1.38085809836,-1.46633763538,563,Hotel City Central,Vienna,,
The Strand Westminster Borough London WC2N 5HX United Kingdom,9.39171974522,0.888141962665,-2.41134228845,785,Amba Hotel Charing Cross,London,51.508236,-0.1261963
Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria,8.96955307263,1.19992778552,-1.7633417011,358,Hotel Das Tigra,Vienna,48.2121772,16.3680771
Tilling Road London NW2 1LP United Kingdom,7.8752886836,1.78520513716,-0.806015298961,433,Holiday Inn London Brent Cross,London,51.5731061,-0.2233332
Tower Bridge Road Southwark London SE1 3UN United Kingdom,8.31303258145,1.4522831017,-1.03132962722,399,Bermondsey Square Hotel A Bespoke Hotel,London,51.4991134,-0.0790969
Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria,8.5445026178,1.46354243595,-1.22637250248,191,Courtyard by Marriott Vienna Prater Messe,Vienna,48.2130607,16.4133973
Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,8.12897727273,1.80735357583,-1.28902730648,176,NH Barcelona Stadium,Barcelona,41.3812574,2.1269078
Ungargasse 60 03 Landstra e 1030 Vienna Austria,8.1063670412,1.60476168332,-1.00755008334,267,Imperial Riding School Renaissance Vienna Hotel,Vienna,48.1966396,16.3863822
Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria,8.15929487179,1.47880311914,-0.777110885226,312,Aparthotel Adagio Vienna City,Vienna,48.2110845,16.3838405
V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,8.20217391304,1.60505993387,-0.677718337531,46,Mercure Barcelona Condor,Barcelona,41.3999934,2.1452467
V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,9.34947643979,1.04300556928,-2.57690235898,382,H10 Cubik 4 Sup,Barcelona,41.388024,2.1731556
Valencia 157 Eixample 08011 Barcelona Spain,8.18403990025,1.48466987523,-1.02216120189,401,Sunotel Club Central,Barcelona,41.38793,2.1568061
Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,9.21594202899,0.98545971908,-1.67456955388,138,Conservatorium Hotel,Amsterdam,52.358631,4.8786236
Van Leijenberghlaan 221 Zuideramstel 1082 GG Amsterdam Netherlands,7.9231441048,1.64587114491,-0.859202243385,229,NH Amsterdam Zuid,Amsterdam,52.3266672,4.8800884
Via A de Tocqueville 7 D Garibaldi Station 20154 Milan Italy,8.74117647059,1.28984792316,-1.552023107,34,Hotel Tocq,Milan,45.4828787,9.186346
Via Albricci 2 4 Milan City Center 20122 Milan Italy,9.07185761958,1.143879811,-1.90767384223,899,The Square Milano Duomo,Milan,45.4608604,9.1890215
Via Andegari 9 Milan City Center 20121 Milan Italy,9.27058823529,0.919330919998,-2.29965480282,34,Mandarin Oriental Milan,Milan,45.4694772,9.1909325
Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,8.77486338798,1.32270866046,-1.71298406912,366,Art Hotel Navigli,Milan,45.4501306,9.1696481
Via Augusta 5 08006 Barcelona Spain,8.43956834532,1.45001842592,-1.1518341817,139,Hotel Balmoral,Barcelona,41.3961294,2.1551626
Via Baracchini 12 Milan City Center 20123 Milan Italy,8.13713235294,1.54827173087,-0.813858754635,544,Brunelleschi Hotel,Milan,45.461177,9.191047
Via Camperio 9 Milan City Center 20123 Milan Italy,9.07933333333,1.12125868072,-1.78642617193,150,Camperio House Suites Apartments,Milan,45.466598,9.183064
Via Carlo Goldoni 33 Citt Studi 20129 Milan Italy,8.42033898305,1.85813956465,-1.24732954491,59,TownHouse 33,Milan,45.4693349,9.2142383
Via Cesare Correnti 13 Milan City Center 20123 Milan Italy,8.42,1.39815859531,-0.835606492541,60,,,,
Via Cimarosa 6 Fiera Milano City 20144 Milan Italy,8.12424242424,1.65101932207,-0.837293240251,66,Hotel Capitol Milano,Milan,45.4661781,9.1588367
Via Clerici 11 Milan City Center 20121 Milan Italy,8.91081081081,1.54109473199,-2.08254543175,111,Hotel Clerici,Milan,45.4667717,9.1871001
Via Cusani 13 Milan City Center 20121 Milan Italy,8.8375,1.25388938633,-1.58586240672,264,UNA Hotel Cusani,Milan,45.4684251,9.1834161
Via De Amicis 32 Milan City Center 20123 Milan Italy,7.30895522388,2.05726586306,-0.482957949711,67,Hotel Pierre Milano,Milan,45.4595203,9.1770004
Via Dei Fontanili 26 Ripamonti Corvetto 20141 Milan Italy,8.24545454545,1.59664149679,-1.01672032511,22,MiHotel,Milan,45.4405621,9.1921165
Via Domenico Scarlatti 24 Central Station 20124 Milan Italy,8.3845,1.42571845593,-1.15755816939,200,Andreola Central Hotel,Milan,45.4836517,9.2078581
Via Domenico Scarlatti 32 Central Station 20124 Milan Italy,8.07260273973,1.61273234967,-0.855074514505,73,Hotel Bristol,Milan,45.4845769,9.2065256
Via Domodossola 16 Fiera Milano City 20145 Milan Italy,7.13076923077,1.66006487362,-0.700276528078,26,Admiral Hotel,Milan,45.480515,9.160063
Via Fabio Filzi 25 B Central Station 20124 Milan Italy,8.6812987013,1.30322651548,-1.51361563812,385,UNA Hotel Century,Milan,45.4841371,9.2001623
Via Fabio Filzi 3 Central Station 20124 Milan Italy,8.05546875,1.66904028282,-1.07296048296,256,Hotel Marconi,Milan,45.4868744,9.2018407
Via Fatebenefratelli 21 Milan City Center 20121 Milan Italy,8.447,1.55130828448,-1.27545800332,400,Hotel Cavour,Milan,45.4726942,9.1943911
